transaction_id,amount,currency,customer_id,created_at,status,stripe_transaction_id,fee,net_amount,settled_at
TXN-9F368ED9,793.17,GBP,CUST-9743,2024-11-29 02:42:00,settled,STR-TXN-9F368ED9,23.3,769.87,2024-12-01 02:42:00
TXN-A10B502D,1654.43,USD,CUST-6561,2024-04-26 08:01:00,settled,STR-TXN-A10B502D,48.28,1606.15,2024-04-28 08:01:00
TXN-336818F2,3502.02,USD,CUST-8379,2024-08-11 23:44:00,settled,STR-TXN-336818F2,101.86,3400.16,2024-08-13 23:44:00
TXN-6B55EAF0,695.98,USD,CUST-9700,2024-12-26 09:31:00,settled,STR-TXN-6B55EAF0,20.48,675.5,2024-12-28 09:31:00
TXN-F17539CA,871.4,USD,CUST-6587,2024-07-22 22:29:00,failed,STR-TXN-F17539CA,25.57,845.83,2024-07-24 22:29:00
TXN-A7755B44,3483.46,USD,CUST-9411,2024-09-13 16:09:00,settled,STR-TXN-A7755B44,101.32,3382.14,2024-09-15 16:09:00
TXN-64EB5E69,1033.1,GBP,CUST-9946,2024-11-28 15:03:00,settled,STR-TXN-64EB5E69,30.26,1002.84,2024-11-30 15:03:00
TXN-B1B86DA9,3289.75,USD,CUST-2104,2024-07-17 16:03:00,refunded,STR-TXN-B1B86DA9,95.7,3194.05,2024-07-19 16:03:00
TXN-0AA60D48,3490.67,USD,CUST-5184,2024-10-21 20:23:00,refunded,STR-TXN-0AA60D48,101.53,3389.14,2024-10-23 20:23:00
TXN-76F8EF0A,1536.68,GBP,CUST-9789,2024-05-18 12:01:00,settled,STR-TXN-76F8EF0A,44.86,1491.82,2024-05-20 12:01:00
TXN-2F02C116,2581.42,EUR,CUST-5412,2024-10-17 12:12:00,failed,STR-TXN-2F02C116,75.16,2506.26,2024-10-19 12:12:00
TXN-77F9EB98,1214.79,USD,CUST-8287,2024-03-19 06:25:00,settled,STR-TXN-77F9EB98,35.53,1179.26,2024-03-21 06:25:00
TXN-6DEDD151,262.97,GBP,CUST-1972,2024-10-20 04:26:00,settled,STR-TXN-6DEDD151,7.93,255.04,2024-10-22 04:26:00
TXN-250FE333,1927.11,USD,CUST-1121,2024-02-20 13:20:00,settled,STR-TXN-250FE333,56.19,1870.92,2024-02-22 13:20:00
TXN-A06AD399,4505.33,EUR,CUST-9299,2024-07-27 08:21:00,refunded,STR-TXN-A06AD399,130.95,4374.38,2024-07-29 08:21:00
TXN-80448AE2,3330.89,GBP,CUST-7530,2024-06-14 10:48:00,settled,STR-TXN-80448AE2,96.9,3233.99,2024-06-16 10:48:00
TXN-598A6114,4443.45,USD,CUST-2636,2024-03-29 08:30:00,refunded,STR-TXN-598A6114,129.16,4314.29,2024-03-31 08:30:00
TXN-7FD7597C,1380.24,USD,CUST-1856,2024-07-16 16:28:00,settled,STR-TXN-7FD7597C,40.33,1339.91,2024-07-18 16:28:00
TXN-9065E4D1,2609.89,EUR,CUST-9699,2024-03-08 09:43:00,settled,STR-TXN-9065E4D1,75.99,2533.9,2024-03-10 09:43:00
TXN-112BC76D,1793.49,EUR,CUST-7268,2024-06-29 08:20:00,settled,STR-TXN-112BC76D,52.31,1741.18,2024-07-01 08:20:00
TXN-45329062,785.77,USD,CUST-5956,2024-05-13 02:49:00,failed,STR-TXN-45329062,22.86,755.13,2024-05-15 02:49:00
TXN-BF8C0D40,2947.75,EUR,CUST-5851,2024-01-03 04:51:00,settled,STR-TXN-BF8C0D40,85.78,2861.97,2024-01-05 04:51:00
TXN-D8D360D6,1015.94,EUR,CUST-9755,2024-08-06 00:32:00,settled,STR-TXN-D8D360D6,29.76,986.18,2024-08-08 00:32:00
TXN-C28679B6,4184.12,EUR,CUST-1686,2024-02-02 14:01:00,settled,STR-TXN-C28679B6,121.64,4062.48,2024-02-04 14:01:00
TXN-32A10A1A,2067.43,USD,CUST-5887,2024-05-17 04:58:00,settled,STR-TXN-32A10A1A,59.66,1987.3,2024-05-19 04:58:00
TXN-2D5A01C7,2568.35,EUR,CUST-1995,2024-03-29 01:51:00,settled,STR-TXN-2D5A01C7,74.78,2493.57,2024-03-31 01:51:00
TXN-7A085E2F,3659.3,GBP,CUST-9760,2024-04-24 00:38:00,settled,STR-TXN-7A085E2F,106.42,3552.88,2024-04-26 00:38:00
TXN-C4131590,3736.07,USD,CUST-5409,2024-12-08 18:00:00,failed,STR-TXN-C4131590,108.65,3627.42,2024-12-10 18:00:00
TXN-B5BA2253,3853.09,USD,CUST-8792,2024-11-01 15:55:00,failed,STR-TXN-B5BA2253,112.04,3741.05,2024-11-03 15:55:00
TXN-68EDE408,4389.42,USD,CUST-5468,2024-06-21 04:35:00,settled,STR-TXN-68EDE408,127.59,4261.83,2024-06-23 04:35:00
TXN-8BB836B9,556.48,USD,CUST-7377,2024-11-08 08:33:00,settled,STR-TXN-8BB836B9,16.44,540.04,2024-11-10 08:33:00
TXN-47C23FD6,1501.13,USD,CUST-8602,2024-04-14 11:48:00,refunded,STR-TXN-47C23FD6,43.83,1457.3,2024-04-16 11:48:00
TXN-06A64FAD,3761.44,EUR,CUST-5901,2024-09-17 00:36:00,settled,STR-TXN-06A64FAD,109.38,3652.06,2024-09-19 00:36:00
TXN-23F154FA,2496.34,USD,CUST-5115,2024-12-12 00:56:00,settled,STR-TXN-23F154FA,72.69,2423.65,2024-12-14 00:56:00
TXN-F0285723,2926.55,GBP,CUST-1739,2024-03-12 21:27:00,settled,STR-TXN-F0285723,85.17,2841.38,2024-03-14 21:27:00
TXN-3B65B175,851.24,GBP,CUST-5111,2024-05-18 04:41:00,settled,STR-TXN-3B65B175,24.99,826.25,2024-05-20 04:41:00
TXN-BCF08432,4009.14,USD,CUST-6796,2024-09-28 19:48:00,settled,STR-TXN-BCF08432,116.57,3892.57,2024-09-30 19:48:00
TXN-C863D6C9,1667.3,USD,CUST-1287,2024-08-27 06:54:00,settled,STR-TXN-C863D6C9,48.65,1618.65,2024-08-29 06:54:00
TXN-FB684AB1,776.29,USD,CUST-2578,2024-10-15 23:28:00,refunded,STR-TXN-FB684AB1,22.81,753.48,2024-10-17 23:28:00
TXN-03F317F7,2361.11,GBP,CUST-8156,2024-08-23 11:39:00,settled,STR-TXN-03F317F7,68.77,2292.34,2024-08-25 11:39:00
TXN-D1E5B937,4778.78,USD,CUST-6058,2024-02-04 16:57:00,refunded,STR-TXN-D1E5B937,138.88,4639.9,2024-02-06 16:57:00
TXN-5226CE3E,3691.69,GBP,CUST-3604,2024-04-13 00:32:00,failed,STR-TXN-5226CE3E,107.36,3584.33,2024-04-15 00:32:00
TXN-79402EE7,3775.53,USD,CUST-6242,2024-11-24 16:55:00,refunded,STR-TXN-79402EE7,109.79,3665.74,2024-11-26 16:55:00
TXN-E23138C9,3484.69,USD,CUST-2737,2024-10-19 13:10:00,settled,STR-TXN-E23138C9,101.36,3383.33,2024-10-21 13:10:00
TXN-108CD9D6,3237.05,USD,CUST-3757,2024-08-07 00:47:00,settled,STR-TXN-108CD9D6,94.17,3142.88,2024-08-09 00:47:00
TXN-5DBEDDE4,3615.63,EUR,CUST-5586,2024-03-25 14:26:00,refunded,STR-TXN-5DBEDDE4,105.15,3510.48,2024-03-27 14:26:00
TXN-97EF9B3D,1469.75,GBP,CUST-4437,2024-02-20 14:12:00,settled,STR-TXN-97EF9B3D,42.92,1426.83,2024-02-22 14:12:00
TXN-F838F878,1925.91,USD,CUST-4500,2024-12-02 20:58:00,settled,STR-TXN-F838F878,56.15,1869.76,2024-12-04 20:58:00
TXN-6DD62278,1863.94,GBP,CUST-2479,2024-08-27 17:32:00,settled,STR-TXN-6DD62278,54.35,1809.59,2024-08-29 17:32:00
TXN-8A5E1C01,1481.56,USD,CUST-7250,2024-07-04 10:36:00,settled,STR-TXN-8A5E1C01,43.27,1438.29,2024-07-06 10:36:00
TXN-2290682C,2077.45,GBP,CUST-1383,2024-08-03 04:15:00,settled,STR-TXN-2290682C,60.55,2016.9,2024-08-05 04:15:00
TXN-9BA1C100,2306.24,USD,CUST-4605,2024-11-30 15:07:00,refunded,STR-TXN-9BA1C100,67.18,2239.06,2024-12-02 15:07:00
TXN-58B8DC6E,3127.12,GBP,CUST-1441,2024-03-18 05:14:00,refunded,STR-TXN-58B8DC6E,90.99,3036.13,2024-03-20 05:14:00
TXN-FFD81D98,3399.76,GBP,CUST-1927,2024-01-19 22:52:00,refunded,STR-TXN-FFD81D98,98.89,3300.87,2024-01-21 22:52:00
TXN-9BEFC54C,1588.63,USD,CUST-9882,2024-11-17 20:28:00,settled,STR-TXN-9BEFC54C,46.37,1542.26,2024-11-19 20:28:00
TXN-AFCD4C8E,3358.78,GBP,CUST-5596,2024-08-26 14:37:00,settled,STR-TXN-AFCD4C8E,97.7,3261.08,2024-08-28 14:37:00
TXN-8479CC10,3519.3,USD,CUST-8293,2024-08-03 15:20:00,settled,STR-TXN-8479CC10,102.36,3416.94,2024-08-05 15:20:00
TXN-3F41E20E,1020.6,GBP,CUST-2268,2024-10-05 17:39:00,settled,STR-TXN-3F41E20E,29.9,990.7,2024-10-07 17:39:00
TXN-D00B67FE,4216.53,USD,CUST-8582,2024-09-20 02:22:00,failed,STR-TXN-D00B67FE,122.58,4093.95,2024-09-22 02:22:00
TXN-94C52678,333.36,EUR,CUST-1951,2024-10-12 18:19:00,settled,STR-TXN-94C52678,9.97,323.39,2024-10-14 18:19:00
TXN-3468579D,2554.54,GBP,CUST-7399,2024-03-26 12:52:00,failed,STR-TXN-3468579D,74.38,2480.16,2024-03-28 12:52:00
TXN-412F395A,1058.39,USD,CUST-9384,2024-08-14 13:13:00,failed,STR-TXN-412F395A,30.99,1027.4,2024-08-16 13:13:00
TXN-DF88F2D7,124.04,USD,CUST-1276,2024-12-16 15:25:00,settled,STR-TXN-DF88F2D7,3.9,120.14,2024-12-18 15:25:00
TXN-8631359B,763.18,GBP,CUST-7539,2024-12-14 03:11:00,settled,STR-TXN-8631359B,22.43,740.75,2024-12-16 03:11:00
TXN-CACD12DB,4678.91,GBP,CUST-1456,2024-11-19 10:47:00,settled,STR-TXN-CACD12DB,135.99,4542.92,2024-11-21 10:47:00
TXN-CFB0D02E,2740.44,GBP,CUST-2634,2024-03-20 18:41:00,failed,STR-TXN-CFB0D02E,79.77,2660.67,2024-03-22 18:41:00
TXN-2A55301A,2619.74,EUR,CUST-2610,2024-09-18 04:52:00,settled,STR-TXN-2A55301A,76.27,2543.47,2024-09-20 04:52:00
TXN-7686006F,3247.79,EUR,CUST-1115,2024-07-24 12:45:00,failed,STR-TXN-7686006F,94.49,3153.3,2024-07-26 12:45:00
TXN-E65D57BE,192.87,USD,CUST-1771,2024-08-20 18:08:00,settled,STR-TXN-E65D57BE,5.89,186.98,2024-08-22 18:08:00
TXN-8E6C667A,2410.43,USD,CUST-3358,2024-07-17 17:38:00,settled,STR-TXN-8E6C667A,70.2,2340.23,2024-07-19 17:38:00
TXN-2F3E2736,1138.55,GBP,CUST-8154,2024-12-04 09:38:00,refunded,STR-TXN-2F3E2736,32.99,1094.29,2024-12-06 09:38:00
TXN-D897B92D,4607.39,USD,CUST-6180,2024-01-23 13:31:00,settled,STR-TXN-D897B92D,133.91,4473.48,2024-01-25 13:31:00
TXN-1FF32016,2306.61,GBP,CUST-7779,2024-09-22 23:55:00,settled,STR-TXN-1FF32016,67.19,2239.42,2024-09-24 23:55:00
TXN-82153D2C,4982.75,USD,CUST-6543,2024-06-30 22:28:00,settled,STR-TXN-82153D2C,144.8,4837.95,2024-07-02 22:28:00
TXN-B5BBC735,4003.83,EUR,CUST-4868,2024-02-21 05:53:00,settled,STR-TXN-B5BBC735,116.41,3887.42,2024-02-23 05:53:00
TXN-1AA77592,509.75,USD,CUST-6574,2024-11-19 01:43:00,settled,STR-TXN-1AA77592,15.08,494.67,2024-11-21 01:43:00
TXN-445359B5,2205.49,USD,CUST-6856,2024-03-06 20:05:00,failed,STR-TXN-445359B5,64.26,2141.23,2024-03-08 20:05:00
TXN-CFE86C95,2397.42,GBP,CUST-4647,2024-09-21 08:45:00,settled,STR-TXN-CFE86C95,69.83,2327.59,2024-09-23 08:45:00
TXN-75D0EDEC,1324.4,USD,CUST-7023,2024-09-17 17:13:00,settled,STR-TXN-75D0EDEC,38.71,1285.69,2024-09-19 17:13:00
TXN-2F52B950,4859.57,USD,CUST-2046,2024-06-06 15:03:00,settled,STR-TXN-2F52B950,141.23,4718.34,2024-06-08 15:03:00
TXN-65A63D3A,3765.19,USD,CUST-6287,2024-01-26 06:25:00,failed,STR-TXN-65A63D3A,109.49,3655.7,2024-01-28 06:25:00
TXN-A91030B1,4952.5,USD,CUST-6313,2024-11-17 12:52:00,failed,STR-TXN-A91030B1,143.92,4808.58,2024-11-19 12:52:00
TXN-B55D80B7,3012.69,USD,CUST-8174,2024-08-18 19:28:00,failed,STR-TXN-B55D80B7,87.67,2925.02,2024-08-20 19:28:00
TXN-999BD02F,276.65,USD,CUST-4803,2024-11-23 09:51:00,settled,STR-TXN-999BD02F,8.32,268.33,2024-11-25 09:51:00
TXN-095D076D,1792.23,GBP,CUST-5782,2024-05-14 13:30:00,failed,STR-TXN-095D076D,52.27,1739.96,2024-05-16 13:30:00
TXN-046BC79F,4052.92,USD,CUST-4799,2024-08-04 23:54:00,refunded,STR-TXN-046BC79F,117.83,3935.09,2024-08-06 23:54:00
TXN-DD90D73B,4769.36,USD,CUST-2087,2024-08-09 06:08:00,failed,STR-TXN-DD90D73B,138.61,4630.75,2024-08-11 06:08:00
TXN-A0949B28,1603.3,USD,CUST-9169,2024-09-16 21:13:00,settled,STR-TXN-A0949B28,46.8,1556.5,2024-09-18 21:13:00
TXN-4DA8BD43,1781.79,EUR,CUST-6997,2024-08-19 22:58:00,settled,STR-TXN-4DA8BD43,51.97,1729.82,2024-08-21 22:58:00
TXN-02AC052F,3011.09,USD,CUST-8195,2024-04-29 03:32:00,refunded,STR-TXN-02AC052F,87.62,2923.47,2024-05-01 03:32:00
TXN-860C5FB9,4809.04,USD,CUST-1618,2024-03-10 18:53:00,settled,STR-TXN-860C5FB9,139.76,4669.28,2024-03-12 18:53:00
TXN-7C29B769,1663.82,USD,CUST-5985,2024-11-24 05:52:00,settled,STR-TXN-7C29B769,48.55,1615.27,2024-11-26 05:52:00
TXN-D2F82B05,1152.34,USD,CUST-2482,2024-07-11 23:23:00,settled,STR-TXN-D2F82B05,33.39,1107.54,2024-07-13 23:23:00
TXN-16196CB1,2754.45,USD,CUST-9807,2024-05-06 18:27:00,refunded,STR-TXN-16196CB1,80.18,2674.27,2024-05-08 18:27:00
TXN-25B1CD55,129.59,EUR,CUST-4396,2024-06-02 09:50:00,refunded,STR-TXN-25B1CD55,4.06,125.53,2024-06-04 09:50:00
TXN-14E0FAAB,4234.33,USD,CUST-7369,2024-03-31 23:07:00,settled,STR-TXN-14E0FAAB,123.1,4111.23,2024-04-02 23:07:00
TXN-A84D055D,3717.62,GBP,CUST-6844,2024-10-05 09:41:00,settled,STR-TXN-A84D055D,108.11,3609.51,2024-10-07 09:41:00
TXN-FD25E66C,4608.67,EUR,CUST-5386,2024-11-08 03:27:00,settled,STR-TXN-FD25E66C,133.95,4474.72,2024-11-10 03:27:00
TXN-73D21FF7,2215.35,USD,CUST-1215,2024-03-23 05:04:00,failed,STR-TXN-73D21FF7,64.55,2150.8,2024-03-25 05:04:00
TXN-5AD4B412,3325.38,EUR,CUST-2176,2024-11-26 09:57:00,settled,STR-TXN-5AD4B412,96.74,3228.64,2024-11-28 09:57:00
TXN-1A00EE8A,1147.35,USD,CUST-5480,2024-12-07 15:24:00,settled,STR-TXN-1A00EE8A,33.57,1113.78,2024-12-09 15:24:00
TXN-8EAD93AF,3529.11,USD,CUST-4332,2024-12-21 15:51:00,refunded,STR-TXN-8EAD93AF,102.64,3426.47,2024-12-23 15:51:00
TXN-FB890F58,1460.59,USD,CUST-3054,2024-10-01 12:18:00,settled,STR-TXN-FB890F58,42.24,1403.89,2024-10-03 12:18:00
TXN-29EF7405,4855.76,USD,CUST-3483,2024-08-05 20:22:00,settled,STR-TXN-29EF7405,141.12,4714.64,2024-08-07 20:22:00
TXN-14FD33AF,2879.94,GBP,CUST-7299,2024-12-28 05:07:00,failed,STR-TXN-14FD33AF,83.82,2796.12,2024-12-30 05:07:00
TXN-B274DFE9,4454.55,EUR,CUST-7178,2024-08-19 14:07:00,failed,STR-TXN-B274DFE9,129.48,4325.07,2024-08-21 14:07:00
TXN-AE7449BB,3733.81,EUR,CUST-7780,2024-08-10 02:00:00,settled,STR-TXN-AE7449BB,108.58,3625.23,2024-08-12 02:00:00
TXN-7A84DE3F,4986.94,EUR,CUST-4940,2024-05-22 05:51:00,settled,STR-TXN-7A84DE3F,144.92,4842.02,2024-05-24 05:51:00
TXN-0670A494,680.79,USD,CUST-3189,2024-12-14 22:14:00,settled,STR-TXN-0670A494,20.04,660.75,2024-12-16 22:14:00
TXN-A43C068C,3072.46,GBP,CUST-1649,2024-02-07 06:46:00,refunded,STR-TXN-A43C068C,89.4,2983.06,2024-02-09 06:46:00
TXN-07EEF12B,4860.03,GBP,CUST-4616,2024-08-03 15:22:00,failed,STR-TXN-07EEF12B,141.24,4718.79,2024-08-05 15:22:00
TXN-5736983F,3704.44,USD,CUST-8771,2024-08-19 19:04:00,settled,STR-TXN-5736983F,107.73,3596.71,2024-08-21 19:04:00
TXN-F7872399,757.1,USD,CUST-5523,2024-07-25 03:17:00,settled,STR-TXN-F7872399,22.26,734.84,2024-07-27 03:17:00
TXN-4E39BA3D,144.24,USD,CUST-4461,2024-05-05 11:04:00,refunded,STR-TXN-4E39BA3D,4.48,139.76,2024-05-07 11:04:00
TXN-20E69007,1527.19,EUR,CUST-6906,2024-08-10 09:08:00,refunded,STR-TXN-20E69007,44.59,1482.6,2024-08-12 09:08:00
TXN-990D93FD,4069.65,USD,CUST-7287,2024-05-06 15:48:00,settled,STR-TXN-990D93FD,118.32,3951.33,2024-05-08 15:48:00
TXN-538B8433,1904.25,USD,CUST-6844,2024-11-25 12:57:00,failed,STR-TXN-538B8433,55.52,1848.73,2024-11-27 12:57:00
TXN-0E1EA201,3172.19,USD,CUST-3587,2024-11-23 05:31:00,refunded,STR-TXN-0E1EA201,92.29,3079.9,2024-11-25 05:31:00
TXN-95D15F4B,1884.39,USD,CUST-2518,2024-06-01 19:02:00,settled,STR-TXN-95D15F4B,54.95,1829.44,2024-06-03 19:02:00
TXN-A744188F,1089.5,GBP,CUST-6298,2024-01-02 05:47:00,settled,STR-TXN-A744188F,31.9,1057.6,2024-01-04 05:47:00
TXN-89496FD2,1722.94,USD,CUST-5441,2024-05-27 21:16:00,failed,STR-TXN-89496FD2,50.27,1672.67,2024-05-29 21:16:00
TXN-10E1444F,2002.66,USD,CUST-3958,2024-09-30 17:14:00,failed,STR-TXN-10E1444F,58.38,1944.28,2024-10-02 17:14:00
TXN-2BF0A4B8,13.96,EUR,CUST-4951,2024-04-29 02:16:00,settled,STR-TXN-2BF0A4B8,0.7,13.26,2024-05-01 02:16:00
TXN-A07CD524,1387.21,USD,CUST-7124,2024-12-17 15:18:00,failed,STR-TXN-A07CD524,40.53,1346.68,2024-12-19 15:18:00
TXN-FBD6F848,4149.0,USD,CUST-6858,2024-02-17 03:16:00,failed,STR-TXN-FBD6F848,120.62,4028.38,2024-02-19 03:16:00
TXN-A0DA36EC,2295.36,GBP,CUST-8644,2024-10-28 10:13:00,settled,STR-TXN-A0DA36EC,66.87,2228.49,2024-10-30 10:13:00
TXN-38326399,678.73,USD,CUST-5743,2024-01-08 18:20:00,settled,STR-TXN-38326399,19.98,658.75,2024-01-10 18:20:00
TXN-4D954393,1226.86,EUR,CUST-8134,2024-08-05 03:32:00,settled,STR-TXN-4D954393,35.88,1190.98,2024-08-07 03:32:00
TXN-30A763BA,268.32,GBP,CUST-7127,2024-09-14 01:03:00,settled,STR-TXN-30A763BA,8.08,260.24,2024-09-16 01:03:00
TXN-F08E4419,3618.2,GBP,CUST-8871,2024-05-04 02:19:00,settled,STR-TXN-F08E4419,105.23,3512.97,2024-05-06 02:19:00
TXN-87312D7B,2915.66,USD,CUST-2508,2024-02-03 08:14:00,refunded,STR-TXN-87312D7B,84.85,2830.81,2024-02-05 08:14:00
TXN-85D472B4,2412.09,EUR,CUST-3798,2024-11-19 03:51:00,settled,STR-TXN-85D472B4,70.25,2341.84,2024-11-21 03:51:00
TXN-28512953,2434.57,GBP,CUST-2271,2024-10-07 14:06:00,settled,STR-TXN-28512953,70.9,2363.67,2024-10-09 14:06:00
TXN-412A35F2,3110.35,EUR,CUST-9593,2024-06-12 13:19:00,settled,STR-TXN-412A35F2,89.61,2989.94,2024-06-14 13:19:00
TXN-8FD41268,1660.04,EUR,CUST-1866,2024-07-27 20:35:00,settled,STR-TXN-8FD41268,48.44,1611.6,2024-07-29 20:35:00
TXN-1F8F08F3,722.51,EUR,CUST-4242,2024-05-05 23:04:00,settled,STR-TXN-1F8F08F3,21.25,701.26,2024-05-07 23:04:00
TXN-2A4CFBD7,4710.91,USD,CUST-4214,2024-01-07 12:02:00,settled,STR-TXN-2A4CFBD7,136.92,4573.99,2024-01-09 12:02:00
TXN-CD92A242,931.58,USD,CUST-4031,2024-09-14 13:55:00,settled,STR-TXN-CD92A242,27.32,904.26,2024-09-16 13:55:00
TXN-5FF00B8A,4884.27,USD,CUST-1309,2024-12-11 10:58:00,settled,STR-TXN-5FF00B8A,141.94,4742.33,2024-12-13 10:58:00
TXN-CC86B05D,849.32,USD,CUST-2570,2024-05-28 04:01:00,refunded,STR-TXN-CC86B05D,24.93,824.39,2024-05-30 04:01:00
TXN-4036F481,2050.2,USD,CUST-2689,2024-06-10 02:16:00,settled,STR-TXN-4036F481,59.76,1990.44,2024-06-12 02:16:00
TXN-236CEE30,3695.29,GBP,CUST-3321,2024-01-10 03:55:00,refunded,STR-TXN-236CEE30,107.46,3587.83,2024-01-12 03:55:00
TXN-4C818F4E,2127.83,USD,CUST-4371,2024-09-22 04:08:00,settled,STR-TXN-4C818F4E,62.01,2065.82,2024-09-24 04:08:00
TXN-954095E0,4265.87,USD,CUST-1612,2024-01-17 10:14:00,failed,STR-TXN-954095E0,124.01,4141.86,2024-01-19 10:14:00
TXN-E7A1D77E,661.15,USD,CUST-1773,2024-07-09 12:08:00,settled,STR-TXN-E7A1D77E,19.47,641.68,2024-07-11 12:08:00
TXN-BB3589E2,487.07,GBP,CUST-1759,2024-02-08 03:48:00,settled,STR-TXN-BB3589E2,14.43,472.64,2024-02-10 03:48:00
TXN-4B92ED9C,1287.57,USD,CUST-4425,2024-04-24 18:06:00,settled,STR-TXN-4B92ED9C,37.64,1249.93,2024-04-26 18:06:00
TXN-78C6DB17,1146.85,USD,CUST-6957,2024-04-02 16:24:00,settled,STR-TXN-78C6DB17,33.56,1113.29,2024-04-04 16:24:00
TXN-BBBEC2B0,3985.07,USD,CUST-4985,2024-11-02 08:21:00,refunded,STR-TXN-BBBEC2B0,115.87,3869.2,2024-11-04 08:21:00
TXN-DF96DB76,3399.58,USD,CUST-3068,2024-04-20 09:11:00,failed,STR-TXN-DF96DB76,98.89,3300.69,2024-04-22 09:11:00
TXN-A7766CB7,2004.64,USD,CUST-8253,2024-08-07 00:11:00,settled,STR-TXN-A7766CB7,58.43,1946.21,2024-08-09 00:11:00
TXN-80CCB59B,2922.41,EUR,CUST-8035,2024-04-08 08:11:00,settled,STR-TXN-80CCB59B,85.05,2837.36,2024-04-10 08:11:00
TXN-464A0271,3651.12,GBP,CUST-6842,2024-05-06 13:48:00,refunded,STR-TXN-464A0271,106.18,3544.94,2024-05-08 13:48:00
TXN-3DD6266B,3186.92,EUR,CUST-4973,2024-05-21 21:36:00,failed,STR-TXN-3DD6266B,92.72,3094.2,2024-05-23 21:36:00
TXN-EEAC508D,3188.51,USD,CUST-3905,2024-11-14 15:53:00,settled,STR-TXN-EEAC508D,92.77,3095.74,2024-11-16 15:53:00
TXN-5D8B8E70,1787.49,USD,CUST-6482,2024-12-18 05:24:00,refunded,STR-TXN-5D8B8E70,52.14,1735.35,2024-12-20 05:24:00
TXN-2AE9EDD5,1860.92,USD,CUST-2086,2024-05-16 15:48:00,refunded,STR-TXN-2AE9EDD5,54.27,1806.65,2024-05-18 15:48:00
TXN-8D67FD60,4802.6,USD,CUST-5035,2024-11-23 16:03:00,failed,STR-TXN-8D67FD60,139.58,4663.02,2024-11-25 16:03:00
TXN-517CD2A7,4581.45,EUR,CUST-5917,2024-02-23 08:30:00,settled,STR-TXN-517CD2A7,133.16,4448.29,2024-02-25 08:30:00
TXN-67531ADF,1103.69,EUR,CUST-7076,2024-03-22 09:56:00,refunded,STR-TXN-67531ADF,32.31,1071.38,2024-03-24 09:56:00
TXN-CD24754F,3889.5,USD,CUST-7452,2024-08-10 23:20:00,settled,STR-TXN-CD24754F,113.1,3776.4,2024-08-12 23:20:00
TXN-FFE10549,1696.94,GBP,CUST-7680,2024-03-06 20:56:00,failed,STR-TXN-FFE10549,49.51,1647.43,2024-03-08 20:56:00
TXN-A06517A9,2761.71,USD,CUST-5093,2024-03-19 09:12:00,refunded,STR-TXN-A06517A9,80.39,2681.32,2024-03-21 09:12:00
TXN-8426FB9B,2474.33,GBP,CUST-3469,2024-06-01 03:21:00,refunded,STR-TXN-8426FB9B,72.06,2402.27,2024-06-03 03:21:00
TXN-12FCEAB7,418.16,EUR,CUST-7854,2024-04-10 23:40:00,failed,STR-TXN-12FCEAB7,12.43,405.73,2024-04-12 23:40:00
TXN-C0AC4E43,4656.79,USD,CUST-5447,2024-04-18 21:18:00,refunded,STR-TXN-C0AC4E43,135.35,4521.44,2024-04-20 21:18:00
TXN-DCAF305A,2747.16,GBP,CUST-8031,2024-05-06 21:36:00,settled,STR-TXN-DCAF305A,79.97,2667.19,2024-05-08 21:36:00
TXN-C311A6DD,2070.66,USD,CUST-7443,2024-10-02 04:18:00,failed,STR-TXN-C311A6DD,60.35,2010.31,2024-10-04 04:18:00
TXN-94F4A4D5,2357.24,USD,CUST-9951,2024-12-02 02:26:00,settled,STR-TXN-94F4A4D5,68.66,2288.58,2024-12-04 02:26:00
TXN-B2F86B70,1778.88,USD,CUST-9193,2024-02-12 03:25:00,failed,STR-TXN-B2F86B70,51.89,1726.99,2024-02-14 03:25:00
TXN-168A0B0A,3282.34,EUR,CUST-2448,2024-01-15 07:01:00,refunded,STR-TXN-168A0B0A,95.49,3186.85,2024-01-17 07:01:00
TXN-3BF50FC3,4033.95,EUR,CUST-3143,2024-07-13 01:30:00,settled,STR-TXN-3BF50FC3,117.28,3916.67,2024-07-15 01:30:00
TXN-64BF87E3,3877.33,USD,CUST-2563,2024-05-20 17:39:00,refunded,STR-TXN-64BF87E3,112.74,3764.59,2024-05-22 17:39:00
TXN-32205A17,4074.45,GBP,CUST-1312,2024-10-11 04:24:00,settled,STR-TXN-32205A17,118.46,3955.99,2024-10-13 04:24:00
TXN-38EB5DBD,2873.47,USD,CUST-3159,2024-03-03 09:25:00,settled,STR-TXN-38EB5DBD,83.63,2789.84,2024-03-05 09:25:00
TXN-DCEA3F61,2964.84,USD,CUST-8242,2024-07-22 05:20:00,settled,STR-TXN-DCEA3F61,86.28,2878.56,2024-07-24 05:20:00
TXN-237B16D8,4193.26,GBP,CUST-3694,2024-07-17 22:18:00,settled,STR-TXN-237B16D8,121.9,4071.36,2024-07-19 22:18:00
TXN-C8F87A29,3755.76,USD,CUST-4133,2024-11-02 03:29:00,settled,STR-TXN-C8F87A29,109.22,3646.54,2024-11-04 03:29:00
TXN-71CD41C7,3742.78,GBP,CUST-5924,2024-01-06 06:25:00,failed,STR-TXN-71CD41C7,108.84,3633.94,2024-01-08 06:25:00
